SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,POPESTIMATE2019,NPOPCHG_2019,BIRTHS2019,DEATHS2019,NATURALINC2010,NATURALINC2019,INTERNATIONALMIG2019,GQESTIMATES2019,RBIRTH2019,RDEATH2019
50,1,2,36,11,New York,Cayuga County,76576,-545,741,711,14,30,26,3780,9.642348257,9.251969785
50,1,2,36,13,New York,Chautauqua County,126903,-569,1282,1398,-82,-116,21,5924,10.07960688,10.99164619
50,1,2,36,15,New York,Chemung County,83456,-479,859,943,56,-84,17,3634,10.26339528,11.26703347
50,1,2,36,17,New York,Chenango County,47207,-238,470,535,-61,-65,-2,718,9.931116088,11.30456831
50,1,2,36,19,New York,Clinton County,80485,-194,756,744,59,12,49,6477,9.381747785,9.232831153
50,1,2,36,21,New York,Columbia County,59461,-324,489,676,15,-187,43,1921,8.201532966,11.33790651
50,1,2,36,23,New York,Cortland County,47581,-141,472,422,38,50,19,3789,9.905249572,8.85596466
50,1,2,36,25,New York,Delaware County,44135,-391,345,571,20,-226,19,2268,7.782452262,12.88052244
50,1,2,36,27,New York,Dutchess County,294218,279,2584,2765,209,-181,232,19566,8.786769519,9.40225144
50,1,2,36,29,New York,Erie County,918702,-1015,9756,9765,299,-9,1278,27188,10.61346733,10.62325835
50,1,2,36,31,New York,Essex County,36885,-403,308,413,30,-105,4,2081,8.304908794,11.1361277
50,1,2,36,33,New York,Franklin County,50022,-257,444,524,46,-80,-6,6146,8.853351412,10.44854987
50,1,2,36,35,New York,Fulton County,53383,-250,517,565,-30,-48,0,1384,9.662106601,10.55916872
50,1,2,36,37,New York,Genesee County,57280,-207,542,630,-10,-88,2,1956,9.445223801,10.97876567
50,1,2,36,39,New York,Greene County,47188,-193,384,540,-42,-156,20,3048,8.121054468,11.42023285
50,1,2,36,41,New York,Hamilton County,4416,-16,28,63,6,-35,-2,80,6.329113924,14.24050633
50,1,2,36,43,New York,Herkimer County,61319,-394,560,659,-6,-99,2,1383,9.103322713,10.71266012
50,1,2,36,45,New York,Jefferson County,109834,-2032,1913,919,247,994,-45,6023,17.25755526,8.290482634
50,1,2,36,47,New York,Kings County,2559903,-18171,37786,18218,6603,19568,8203,35433,14.70851271,7.091507027
50,1,2,36,49,New York,Lewis County,26296,-190,322,271,14,51,8,316,12.20112917,10.26865219
50,1,2,36,51,New York,Livingston County,62914,-299,478,552,37,-74,50,5834,7.57966177,8.753082211
50,1,2,36,53,New York,Madison County,70941,-176,668,628,-10,40,28,4722,9.404609385,8.841459122
50,1,2,36,55,New York,Monroe County,741770,-1094,7762,6693,668,1069,760,26410,10.4564492,9.016363629
50,1,2,36,57,New York,Montgomery County,49221,-173,613,533,39,80,14,911,12.43218577,10.80971455
50,1,2,36,59,New York,Nassau County,1356924,-610,14001,11312,1102,2689,1650,20287,10.31587153,8.334628865
50,1,2,36,61,New York,New York County,1628706,-349,16968,12171,2738,4797,6727,68626,10.41697043,7.472003011
50,1,2,36,63,New York,Niagara County,209281,-779,2067,2382,-51,-315,61,3574,9.858325325,11.3606826
50,1,2,36,65,New York,Oneida County,228671,-803,2482,2490,34,-8,263,12976,10.83499765,10.8699211
50,1,2,36,67,New York,Onondaga County,460528,-1121,4952,4214,509,738,842,17073,10.73980375,9.139243334
50,1,2,36,69,New York,Ontario County,109777,39,979,1079,-34,-100,42,3208,8.919663804,9.830763274
50,1,2,36,71,New York,Orange County,384940,2814,5043,2884,743,2159,145,11191,13.14880336,7.51956155
50,1,2,36,73,New York,Orleans County,40352,-303,389,418,-5,-29,2,2522,9.604108287,10.32009579
50,1,2,36,75,New York,Oswego County,117124,-391,1207,1090,126,117,15,4534,10.28814477,9.2908681
50,1,2,36,77,New York,Otsego County,59493,-317,485,648,15,-163,25,5342,8.130558326,10.86309649
50,1,2,36,79,New York,Putnam County,98320,-494,800,784,62,16,67,2583,8.116306675,7.953980541
50,1,2,36,81,New York,Queens County,2253858,-20747,27453,16380,4261,11073,9883,27588,12.12464362,7.234242612
50,1,2,36,83,New York,Rensselaer County,158714,-569,1548,1610,12,-62,126,5894,9.735940905,10.12588169
50,1,2,36,85,New York,Richmond County,476143,-117,5322,4147,605,1175,308,6986,11.17594128,8.708498398
50,1,2,36,87,New York,Rockland County,325789,267,5370,2457,671,2913,504,6547,16.48981823,7.544782754
50,1,2,36,89,New York,St. Lawrence County,107740,-587,988,1082,28,-94,96,10603,9.145311408,10.01541189
50,1,2,36,91,New York,Saratoga County,229863,-307,2103,2050,262,53,132,3383,9.142822363,8.91240411
50,1,2,36,93,New York,Schenectady County,155299,220,1792,1486,93,306,223,4380,11.54721018,9.575420938
50,1,2,36,95,New York,Schoharie County,30999,-147,237,313,-6,-76,6,1266,7.627323196,10.07321587
50,1,2,36,97,New York,Schuyler County,17807,-77,146,187,-22,-41,6,204,8.18133423,10.4788322
50,1,2,36,99,New York,Seneca County,34016,-163,318,313,49,5,8,2675,9.326196935,9.179558619
50,1,2,36,101,New York,Steuben County,95379,-481,981,1022,100,-41,49,1767,10.25941361,10.68819645
50,1,2,36,103,New York,Suffolk County,1476601,-4229,15129,13146,1662,1983,1603,29121,10.23117699,8.89014824
50,1,2,36,105,New York,Sullivan County,75432,33,779,779,60,0,-2,3778,10.32944156,10.32944156
50,1,2,36,107,New York,Tioga County,48203,-238,425,492,5,-67,-9,493,8.795165763,10.18169778
50,1,2,36,109,New York,Tompkins County,102180,-239,742,636,125,106,447,12985,7.253212381,6.217039184
50,1,2,36,111,New York,Ulster County,177573,-845,1433,1743,5,-310,148,11625,8.050765328,9.792382392
50,1,2,36,113,New York,Warren County,63944,-271,529,674,-31,-145,23,651,8.255370282,10.51818444
50,1,2,36,115,New York,Washington County,61204,-70,545,681,17,-136,7,3070,8.899557472,11.12036447
50,1,2,36,117,New York,Wayne County,89918,-282,941,873,26,68,21,1113,10.44870585,9.693645277
50,1,2,36,119,New York,Westchester County,967506,-707,10183,7582,1343,2601,2060,27689,10.52115519,7.833781659
50,1,2,36,121,New York,Wyoming County,39859,-164,328,345,19,-17,1,3341,8.212112867,8.637740668
50,1,2,36,123,New York,Yates County,24913,-38,316,267,38,49,10,1380,12.67447457,10.70912883
40,3,5,37,0,North Carolina,North Carolina,10488084,106469,119203,94312,11274,24891,14184,280891,11.4235476,9.038175395
50,3,5,37,1,North Carolina,Alamance County,169509,2995,1976,1646,88,330,67,6309,11.76109969,9.796948423
50,3,5,37,3,North Carolina,Alexander County,37497,166,363,399,24,-36,0,1502,9.702250495,10.66445716
50,3,5,37,5,North Carolina,Alleghany County,11137,-1,99,133,-23,-34,5,109,8.888888889,11.94163861
50,3,5,37,7,North Carolina,Anson County,24446,-24,253,272,-38,-19,29,1698,10.34426364,11.12110557
50,3,5,37,9,North Carolina,Ashe County,27203,104,216,350,-39,-134,-13,318,7.955508084,12.89086958
50,3,5,37,11,North Carolina,Avery County,17557,29,130,215,-18,-85,10,2505,7.41057432,12.25594984
50,3,5,37,13,North Carolina,Beaufort County,46994,-62,439,628,29,-189,3,510,9.335459862,13.35459862
50,3,5,37,15,North Carolina,Bertie County,18947,-159,167,268,15,-101,31,1385,8.777231756,14.08561743
50,3,5,37,17,North Carolina,Bladen County,32722,-429,337,468,-31,-131,21,289,10.23180969,14.20916005
50,3,5,37,19,North Carolina,Brunswick County,142820,5940,1027,1738,14,-711,-36,847,7.34358241,12.427601
50,3,5,37,21,North Carolina,Buncombe County,261191,1932,2413,2700,19,-287,108,8013,9.27274474,10.37563647
50,3,5,37,23,North Carolina,Burke County,90485,80,883,1034,-65,-151,66,3369,9.762839295,11.43236221
50,3,5,37,25,North Carolina,Cabarrus County,216453,4856,2600,1688,181,912,185,1562,12.14811354,7.886929097
50,3,5,37,27,North Carolina,Caldwell County,82178,152,774,969,-31,-195,57,941,9.427297752,11.80239215
50,3,5,37,29,North Carolina,Camden County,10867,191,96,63,14,33,11,17,8.912407743,5.848767581
50,3,5,37,31,North Carolina,Carteret County,69473,35,531,894,-43,-363,22,985,7.645182887,12.87155085
50,3,5,37,33,North Carolina,Caswell County,22604,-30,210,245,5,-35,13,1340,9.284230072,10.83160175
50,3,5,37,35,North Carolina,Catawba County,159551,864,1671,1713,131,-42,233,2587,10.50157429,10.76552769
50,3,5,37,37,North Carolina,Chatham County,74470,1343,667,770,48,-103,-8,762,9.038124081,10.43381641
50,3,5,37,39,North Carolina,Cherokee County,28612,243,250,380,-42,-130,-14,440,8.774854776,13.33777926
50,3,5,37,41,North Carolina,Chowan County,13943,-122,136,191,-23,-55,0,249,9.711510997,13.6389603
50,3,5,37,43,North Carolina,Clay County,11231,107,87,163,6,-76,-8,112,7.783493626,14.58286737
50,3,5,37,45,North Carolina,Cleveland County,97947,428,1102,1219,-51,-117,44,1894,11.27561827,12.47275741
50,3,5,37,47,North Carolina,Columbus County,55508,-311,558,761,-11,-203,18,3108,10.02452235,13.6714364
50,3,5,37,49,North Carolina,Craven County,102139,-199,1340,1035,217,305,20,5261,13.10660857,10.12338796
50,3,5,37,51,North Carolina,Cumberland County,335509,2079,5376,2644,865,2732,330,16690,16.07321445,7.905055618
50,3,5,37,53,North Carolina,Currituck County,27763,747,268,243,38,25,-13,129,9.784771537,8.872012998
50,3,5,37,55,North Carolina,Dare County,37009,402,332,360,5,-28,40,150,9.019778309,9.780482504
50,3,5,37,57,North Carolina,Davidson County,167609,1251,1764,1815,86,-51,-18,1579,10.56391799,10.86933739
50,3,5,37,59,North Carolina,Davie County,42846,283,385,406,-31,-21,3,308,9.015443337,9.507194792
50,3,5,37,61,North Carolina,Duplin County,58741,-250,664,593,82,71,121,361,11.27985594,10.07372677
50,3,5,37,63,North Carolina,Durham County,321488,4509,4186,2235,750,1951,1376,14191,13.11265892,7.00114493
50,3,5,37,65,North Carolina,Edgecombe County,51472,-512,589,634,98,-45,16,918,11.38648314,12.25641819
50,3,5,37,67,North Carolina,Forsyth County,382295,3079,4356,3339,510,1017,333,10923,11.44041255,8.769407139
50,3,5,37,69,North Carolina,Franklin County,69685,2060,725,642,78,83,103,1473,10.56004661,9.351103343
50,3,5,37,71,North Carolina,Gaston County,224529,1899,2580,2422,76,158,59,3412,11.5395195,10.83283575
50,3,5,37,73,North Carolina,Gates County,11562,-1,96,142,-23,-46,6,60,8.302702703,12.28108108
50,3,5,37,75,North Carolina,Graham County,8441,-20,72,99,-12,-27,1,94,8.51970181,11.71458999
50,3,5,37,77,North Carolina,Granville County,60443,464,601,599,86,2,-11,3893,9.98156483,9.948348308
50,3,5,37,79,North Carolina,Greene County,21069,-37,206,223,28,-17,16,2665,9.768820391,10.57498518
50,3,5,37,81,North Carolina,Guilford County,537174,4567,6111,4602,673,1509,1132,20255,11.42476825,8.603630089
50,3,5,37,83,North Carolina,Halifax County,50010,-624,540,706,-20,-166,9,1412,10.73089305,14.02964906
50,3,5,37,85,North Carolina,Harnett County,135976,1640,1873,1105,185,768,29,3301,13.85806032,8.175737666
50,3,5,37,87,North Carolina,Haywood County,62317,427,587,766,-65,-179,-23,683,9.451963255,12.33424847
50,3,5,37,89,North Carolina,Henderson County,117417,917,1066,1426,8,-360,-20,1249,9.114343977,12.19235883
50,3,5,37,91,North Carolina,Hertford County,23677,-201,224,287,-14,-63,36,2687,9.420670802,12.07023447
50,3,5,37,93,North Carolina,Hoke County,55234,539,847,362,143,485,4,925,15.40994642,6.58606919
50,3,5,37,95,North Carolina,Hyde County,4937,-89,33,49,-2,-16,-1,491,6.62451069,9.83639466
50,3,5,37,97,North Carolina,Iredell County,181806,3474,1872,1685,144,187,165,1228,10.39601486,9.35752406
50,3,5,37,99,North Carolina,Jackson County,43938,338,362,371,48,-9,81,4211,8.27069387,8.476318856
50,3,5,37,101,North Carolina,Johnston County,209339,6647,2371,1618,270,753,121,1745,11.50884278,7.853777992
50,3,5,37,103,North Carolina,Jones County,9419,-194,91,118,-32,-27,-2,90,9.56284153,12.40016814
50,3,5,37,105,North Carolina,Lee County,61779,571,774,563,135,211,56,1035,12.58669616,9.155439193
50,3,5,37,107,North Carolina,Lenoir County,55949,-41,608,768,42,-160,42,1128,10.86305935,13.72175917
50,3,5,37,109,North Carolina,Lincoln County,86111,2019,834,891,29,-57,40,706,9.800062279,10.46985071
50,3,5,37,111,North Carolina,McDowell County,45756,291,437,513,69,-76,39,1515,9.581127153,11.24741014
50,3,5,37,113,North Carolina,Macon County,35858,584,333,417,25,-84,44,316,9.362874656,11.72468088
50,3,5,37,115,North Carolina,Madison County,21755,90,198,240,-30,-42,19,1062,9.120221096,11.05481345
50,3,5,37,117,North Carolina,Martin County,22440,-220,246,313,-14,-67,-1,143,10.90909091,13.88026608
50,3,5,37,119,North Carolina,Mecklenburg County,1110356,16606,14736,6883,2267,7853,4335,17805,13.37140773,6.245616136
50,3,5,37,121,North Carolina,Mitchell County,14964,-32,139,221,-35,-82,19,188,9.279038718,14.75300401
50,3,5,37,123,North Carolina,Montgomery County,27173,96,268,269,-18,-1,-4,938,9.880184332,9.917050691
50,3,5,37,125,North Carolina,Moore County,100880,2075,1139,1169,37,-30,78,784,11.40796755,11.70844079
50,3,5,37,127,North Carolina,Nash County,94298,204,1061,1041,-8,20,31,2206,11.26374793,11.05142469
50,3,5,37,129,North Carolina,New Hanover County,234473,2217,2197,2034,211,163,126,8468,9.414456783,8.715978651
50,3,5,37,131,North Carolina,Northampton County,19483,-215,173,297,-32,-124,7,770,8.830810852,15.16040938
50,3,5,37,133,North Carolina,Onslow County,197938,1023,3951,1094,878,2857,-2,20497,20.01251099,5.541302713
50,3,5,37,135,North Carolina,Orange County,148476,496,1158,855,76,303,499,10828,7.812289176,5.768140972
50,3,5,37,137,North Carolina,Pamlico County,12726,93,79,157,-34,-78,2,707,6.230529595,12.38219173
50,3,5,37,139,North Carolina,Pasquotank County,39824,241,463,370,13,93,34,1955,11.66144043,9.319077663
50,3,5,37,141,North Carolina,Pender County,63060,1043,647,556,54,91,-2,1064,10.34562709,8.890523438
50,3,5,37,143,North Carolina,Perquimans County,13463,82,116,146,-13,-30,-8,72,8.642527194,10.87766354
50,3,5,37,145,North Carolina,Person County,39490,54,417,448,-34,-31,-8,448,10.5668601,11.35240605
50,3,5,37,147,North Carolina,Pitt County,180742,1167,2053,1432,329,621,101,6324,11.39552117,7.94855641
50,3,5,37,149,North Carolina,Polk County,20724,56,155,308,-16,-153,13,344,7.489369927,14.88210282
50,3,5,37,151,North Carolina,Randolph County,143667,418,1538,1573,88,-35,48,1257,10.72090786,10.96488171
50,3,5,37,153,North Carolina,Richmond County,44829,-59,559,556,8,3,3,1103,12.46140642,12.39452947
50,3,5,37,155,North Carolina,Robeson County,130625,-1259,1697,1378,243,319,58,4350,12.92908053,10.49868766
50,3,5,37,157,North Carolina,Rockingham County,91010,393,871,1174,26,-303,2,1005,9.591085026,12.92759336
50,3,5,37,159,North Carolina,Rowan County,142088,960,1575,1570,-24,5,51,4361,11.12225298,11.08694424
50,3,5,37,161,North Carolina,Rutherford County,67029,254,662,862,-47,-200,-6,1206,9.895070402,12.88451765
50,3,5,37,163,North Carolina,Sampson County,63531,186,825,685,99,140,128,961,13.00482361,10.79794445
50,3,5,37,165,North Carolina,Scotland County,34823,72,436,427,-8,9,13,2519,12.53341766,12.27470032
50,3,5,37,167,North Carolina,Stanly County,62806,626,709,715,8,-6,10,2190,11.34527067,11.44128142
50,3,5,37,169,North Carolina,Stokes County,45591,80,387,556,-39,-169,22,455,8.495971548,12.20609866
50,3,5,37,171,North Carolina,Surry County,71783,-176,736,874,13,-138,40,812,10.24056991,12.16067677
50,3,5,37,173,North Carolina,Swain County,14271,22,143,221,26,-78,-3,246,10.02805049,15.49789621
50,3,5,37,175,North Carolina,Transylvania County,34385,212,261,394,-23,-133,-3,1052,7.613991073,11.49391756
50,3,5,37,177,North Carolina,Tyrrell County,4016,-99,31,48,11,-17,0,622,7.625138359,11.80666585
50,3,5,37,179,North Carolina,Union County,239859,4029,2431,1521,291,910,19,2800,10.2209637,6.394934506
50,3,5,37,181,North Carolina,Vance County,44535,-100,571,525,2,46,32,800,12.80699787,11.77526074
50,3,5,37,183,North Carolina,Wake County,1111761,20488,12634,6210,2152,6424,3165,22346,11.46963687,5.637679673
50,3,5,37,185,North Carolina,Warren County,19731,-88,161,267,-11,-106,-6,927,8.14159292,13.50189633
50,3,5,37,187,North Carolina,Washington County,11580,-189,129,155,-44,-26,-8,145,11.04972376,13.27679986
50,3,5,37,189,North Carolina,Watauga County,56177,143,381,401,-22,-20,43,5848,6.790778088,7.147249378
50,3,5,37,191,North Carolina,Wayne County,123131,-106,1608,1384,178,224,214,2465,13.05364333,11.23522535
50,3,5,37,193,North Carolina,Wilkes County,68412,-151,670,817,6,-147,52,915,9.782807082,11.92918416
50,3,5,37,195,North Carolina,Wilson County,81801,409,944,944,14,0,77,1540,11.56912368,11.56912368
50,3,5,37,197,North Carolina,Yadkin County,37667,186,379,426,40,-47,18,276,10.08676212,11.33762708
50,3,5,37,199,North Carolina,Yancey County,18069,196,181,211,6,-30,-2,152,10.07178232,11.7411385
40,2,4,38,0,North Dakota,North Dakota,762062,3982,10536,6250,842,4286,951,24335,13.86186291,8.222916017
50,2,4,38,1,North Dakota,Adams County,2216,-60,20,28,1,-8,6,48,8.904719501,12.4666073
50,2,4,38,3,North Dakota,Barnes County,10415,-112,90,126,-12,-36,-6,535,8.595167606,12.03323465
50,2,4,38,5,North Dakota,Benson County,6832,-126,139,69,12,70,1,16,20.1595359,10.00725163
50,2,4,38,7,North Dakota,Billings County,928,10,10,5,1,5,2,9,10.83423619,5.417118093
50,2,4,38,9,North Dakota,Bottineau County,6282,-116,61,90,4,-29,4,223,9.621451104,14.1955836
50,2,4,38,11,North Dakota,Bowman County,3024,-43,35,34,-10,1,0,61,11.49236579,11.16401248
50,2,4,38,13,North Dakota,Burke County,2115,21,26,17,1,9,0,2,12.3544785,8.077928249
50,2,4,38,15,North Dakota,Burleigh County,95626,350,1180,759,133,421,131,3869,12.36236394,7.951723921
50,2,4,38,17,North Dakota,Cass County,181923,1629,2511,1116,283,1395,416,5389,13.86461707,6.16205203
50,2,4,38,19,North Dakota,Cavalier County,3762,-49,56,50,-5,6,2,71,14.78938334,13.20480655
50,2,4,38,21,North Dakota,Dickey County,4872,-59,61,55,-8,6,9,212,12.44516985,11.22105478
50,2,4,38,23,North Dakota,Divide County,2264,0,23,22,-3,1,8,66,10.1590106,9.717314488
50,2,4,38,25,North Dakota,Dunn County,4424,96,67,17,-8,50,9,132,15.31078611,3.884826325
50,2,4,38,27,North Dakota,Eddy County,2287,-22,33,37,2,-4,0,76,14.36031332,16.10095735
50,2,4,38,29,North Dakota,Emmons County,3241,-37,32,49,-17,-17,3,52,9.817456665,15.03298052
50,2,4,38,31,North Dakota,Foster County,3210,3,38,32,-2,6,-2,55,11.8435406,9.97350787
50,2,4,38,33,North Dakota,Golden Valley County,1761,-2,20,9,-4,11,0,52,11.3507378,5.107832009
50,2,4,38,35,North Dakota,Grand Forks County,69451,-904,974,526,129,448,61,3026,13.93359369,7.524712816
50,2,4,38,37,North Dakota,Grant County,2274,-80,26,24,0,2,0,14,11.23595506,10.37165082
50,2,4,38,39,North Dakota,Griggs County,2231,3,22,31,-2,-9,0,40,9.867683337,13.90446288
50,2,4,38,41,North Dakota,Hettinger County,2499,-4,36,23,-2,13,0,164,14.3942423,9.196321471
50,2,4,38,43,North Dakota,Kidder County,2480,27,26,15,0,11,5,0,10.54125279,6.081491993
50,2,4,38,45,North Dakota,LaMoure County,4046,-29,52,41,-9,11,3,58,12.80630464,10.09727866
50,2,4,38,47,North Dakota,Logan County,1850,-37,21,25,1,-4,5,53,11.23896173,13.37971635
50,2,4,38,49,North Dakota,McHenry County,5745,-63,64,60,10,4,0,45,11.07937332,10.38691249
50,2,4,38,51,North Dakota,McIntosh County,2497,-69,26,46,-5,-20,0,92,10.27059056,18.17104484
50,2,4,38,53,North Dakota,McKenzie County,15024,1430,264,64,8,200,-6,148,18.44992662,4.472709484
50,2,4,38,55,North Dakota,McLean County,9450,-79,111,98,2,13,1,147,11.69713894,10.32720375
50,2,4,38,57,North Dakota,Mercer County,8187,-79,88,81,3,7,-4,125,10.6971373,9.846228651
50,2,4,38,59,North Dakota,Morton County,31364,306,434,290,16,144,3,811,13.90535388,9.291595912
50,2,4,38,61,North Dakota,Mountrail County,10545,306,186,97,-1,89,29,526,17.89838337,9.334103156
50,2,4,38,63,North Dakota,Nelson County,2879,-6,23,50,-11,-27,25,77,7.980569049,17.34906315
50,2,4,38,65,North Dakota,Oliver County,1959,14,22,6,-1,16,0,2,11.2704918,3.073770492
50,2,4,38,67,North Dakota,Pembina County,6801,-94,70,84,-12,-14,14,148,10.22196262,12.26635514
50,2,4,38,69,North Dakota,Pierce County,3975,-95,41,55,-3,-14,0,239,10.19266625,13.67308888
50,2,4,38,71,North Dakota,Ramsey County,11519,-61,174,130,-12,44,19,452,15.06558726,11.25589852
50,2,4,38,73,North Dakota,Ransom County,5218,-6,49,73,3,-24,1,155,9.385175254,13.98199579
50,2,4,38,75,North Dakota,Renville County,2327,-31,17,26,9,-9,0,54,7.257203842,11.09925294
50,2,4,38,77,North Dakota,Richland County,16177,-52,190,126,3,64,-7,885,11.72622354,7.776337715
50,2,4,38,79,North Dakota,Rolette County,14176,-173,226,187,60,39,0,121,15.84574934,13.11130587
50,2,4,38,81,North Dakota,Sargent County,3898,47,45,33,5,12,3,38,11.61440186,8.517228029
50,2,4,38,83,North Dakota,Sheridan County,1315,-27,12,7,0,5,0,3,9.032743696,5.269100489
50,2,4,38,85,North Dakota,Sioux County,4230,-147,78,74,8,4,2,54,18.12478215,17.19530615
50,2,4,38,87,North Dakota,Slope County,750,-11,8,0,5,8,1,0,10.5890139,0
50,2,4,38,89,North Dakota,Stark County,31489,596,506,234,38,272,33,551,16.22262832,7.502164086
50,2,4,38,91,North Dakota,Steele County,1890,-2,20,6,5,14,0,0,10.5764146,3.172924379
50,2,4,38,93,North Dakota,Stutsman County,20704,-171,223,214,26,9,8,1646,10.7265687,10.29365786
50,2,4,38,95,North Dakota,Towner County,2189,4,20,23,-2,-3,14,32,9.144947417,10.51668953
50,2,4,38,97,North Dakota,Traill County,8036,16,87,83,-3,4,4,305,10.83707025,10.33881415
50,2,4,38,99,North Dakota,Walsh County,10641,-4,124,128,10,-4,13,334,11.65085032,12.02668421
50,2,4,38,101,North Dakota,Ward County,67641,-72,1099,491,158,608,117,2538,16.23889948,7.255049722
